sentence_id,domain,text,aspect_term,input_text,label,polarity
1374,laptops,"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",representive at Microsoft,"[ASPECT] representive at Microsoft [SEP] Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",1,negative
1374,laptops,"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",system,"[ASPECT] system [SEP] Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",1,negative
1374,laptops,"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",XP,"[ASPECT] XP [SEP] Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",0,positive
2864,laptops,I love WIndows 7 which is a vast improvment over Vista.,WIndows 7,[ASPECT] WIndows 7 [SEP] I love WIndows 7 which is a vast improvment over Vista.,0,positive
2864,laptops,I love WIndows 7 which is a vast improvment over Vista.,Vista,[ASPECT] Vista [SEP] I love WIndows 7 which is a vast improvment over Vista.,1,negative
30,laptops,"Keyboard is great, very quiet for all the typing that I do.",Keyboard,"[ASPECT] Keyboard [SEP] Keyboard is great, very quiet for all the typing that I do.",0,positive
474,laptops,Dell's customer disservice is an insult to it's customers who pay good money for shoddy products.,Dell's customer disservice,[ASPECT] Dell's customer disservice [SEP] Dell's customer disservice is an insult to it's customers who pay good money for shoddy products.,1,negative
156,laptops,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.",cooling system,"[ASPECT] cooling system [SEP] It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.",1,negative
156,laptops,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.",use,"[ASPECT] use [SEP] It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.",2,neutral
2095,laptops,"I can render AVCHD movies with little effort, which was a problem for most pc's unless you had a quad core I7.",quad core I7,"[ASPECT] quad core I7 [SEP] I can render AVCHD movies with little effort, which was a problem for most pc's unless you had a quad core I7.",0,positive
1722,laptops,"After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook.",sales associate,"[ASPECT] sales associate [SEP] After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook.",0,positive
2004,laptops,"If you really want a bang-up system and don't need to run Windows applications, go with an Apple;",system,"[ASPECT] system [SEP] If you really want a bang-up system and don't need to run Windows applications, go with an Apple;",0,positive
2004,laptops,"If you really want a bang-up system and don't need to run Windows applications, go with an Apple;",Windows applications,"[ASPECT] Windows applications [SEP] If you really want a bang-up system and don't need to run Windows applications, go with an Apple;",2,neutral
2296,laptops,You won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.,virus program,[ASPECT] virus program [SEP] You won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.,1,negative
493,laptops,It weighed like seven pounds or something like that.,weighed,[ASPECT] weighed [SEP] It weighed like seven pounds or something like that.,2,neutral
493,laptops,It weighed like seven pounds or something like that.,seven pounds,[ASPECT] seven pounds [SEP] It weighed like seven pounds or something like that.,2,neutral
902,laptops,"2 months later, the battery went.",battery,"[ASPECT] battery [SEP] 2 months later, the battery went.",1,negative
2433,laptops,You may need to special order a bag.,bag,[ASPECT] bag [SEP] You may need to special order a bag.,2,neutral
1675,laptops,It's color is even cool.,color,[ASPECT] color [SEP] It's color is even cool.,0,positive
609,laptops,keys are all in weird places and is way too large for the way it is designed.,keys,[ASPECT] keys [SEP] keys are all in weird places and is way too large for the way it is designed.,1,negative
609,laptops,keys are all in weird places and is way too large for the way it is designed.,designed,[ASPECT] designed [SEP] keys are all in weird places and is way too large for the way it is designed.,1,negative
296,laptops,"Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.",style,"[ASPECT] style [SEP] Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.",0,positive
296,laptops,"Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.",speed,"[ASPECT] speed [SEP] Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.",0,positive
2335,laptops,The keyboard feels good and I type just fine on it.,keyboard,[ASPECT] keyboard [SEP] The keyboard feels good and I type just fine on it.,0,positive
2416,laptops,I thought the white Mac computers looked dirty too quicly where you use the mousepad and where you place your hands when typing.,mousepad,[ASPECT] mousepad [SEP] I thought the white Mac computers looked dirty too quicly where you use the mousepad and where you place your hands when typing.,2,neutral
1471,laptops,"And not to mention after using it for a few months or so, the battery will slowly less and less hold a charge until you can't leave it unplugged for more than 5 minutes without the thing dying.",battery,"[ASPECT] battery [SEP] And not to mention after using it for a few months or so, the battery will slowly less and less hold a charge until you can't leave it unplugged for more than 5 minutes without the thing dying.",1,negative
1427,laptops,"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",sales,"[ASPECT] sales [SEP] BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",0,positive
1427,laptops,"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",service,"[ASPECT] service [SEP] BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",0,positive
